number	level	category	English	Deutsch	Nederlands	Italiano	Esperanto	Novial	Lingwa de Planeta	Sambahsa	Русский
3569	2	Form	pile, heap	Haufen	hoop	pila	amaso	amase	monton	kowp	куча, груда
3570	3	Form	tapered (becoming narrower toward an end) [aj]	spitz zulaufen [v]	tapsheid	rastremato	malvastiĝo, mallarĝiĝaĵo		kel fa-tange	dospic(-t/-en)	клиновидный, сходящий на конус
3571	3	Form	flared (opening up or spreading out from axis) [aj]	glockenförmig Ding, Bausch	klokken, uitstaan	svasato	larĝiĝaĵo		kel fa-chaure	plohder(-t/-n)	идущий раструбом, расширяющийся
3572	3	Form	swelling, inflation	Schwellung	gezwel	rigonfiamento	ŝvelaĵo	inflatione	puhlika	engu	припухлость, вздутие
3573	3	Form	branch (small part going out from main part)	Zweig	tak	ramo, braccio	branĉo	branche	brancha	ozd; branche	ветка
3574	3	Form	spike, barb	Stachel, Spitze	weerhaak, stekel	spina	pikilo, dorno	spike	spika	ak	шип; острый выступ, колючка
3580	3	Form	foam, froth	Schaum	schuim	schiuma	ŝaŭmo	skume	skuma	skum	пена
3581	3	Form	jelly (gelatinous semi-solid material), gel	Gallerte	gelei	gelatina	gelateno, ĝelo	jeli	jelee, gel	gelee, gel	желе, гель
3582	2	Form	paste (any thick soft dough-like material)	Brei, Teig	deeg, stijfsel	pasta	pasto, kremaĵo	paste	pasta	paste, doigh	паста
3583	2	Form	juice (fluid extracted from something)	Saft	sap	succo	suko	suke	jus	juce	сок
3584	3	Form	shower, sprinkle	Schauer, Dusche	douche, bui	doccia	duŝo, pluveto	{prob. derived from arosa = sprinkle [v]}	dush	dusch, vehrs	душ
3585	2	Form	wave	Welle	golf	onda	ondo	onde	onda	voln	волна
3586	2	Form	smoke	Rauch	rook	fumo	fumo	fume	fum	dum	дым
3587	3	Form	vapor, mist	Dunst, Dampf	damp, nevel, mist	vapore	vaporo, nebulaĵo	vapore	vapor	vapor, mighel	пар
3588	2	Form	dust	Staub	stof	polvere	polvo	polve	polva	duil	пыль
3589	2	Form	powder	Pulver	poeder	polvere	pulvoro	pulvre	puda	pulver	порошок
3600	3	Quality	quality, trait, attribute, characteristic	Eigenschaft, Charakterzug	eigenschap	qualità	kvalito, eco	qualitate	kwalitaa	qualitat, kweit(u)	качество
3601	2	Quality	flat, planar [aj]	flach, platt	vlak	piatto	plata	plan(i)	plate	plat	плоский
3602	2	Quality	level, even (on the same level) [aj]	eben, waagerecht	vlak, waterpas	piano	ebena	plan(i)	plane	aykwost	ровный
3603	2	Quality	smooth [aj]	glatt	glad	liscio	glata	glati	glate	sliv, glat	гладкий
3604	2	Quality	rough, coarse, contra-smooth [aj]	rauh, grob	ruw	ruvido	malglata	rud(i)	karke	rug	шероховатый, шершавый, грубый
3605	2	Quality	straight (not bent) [aj]	gerade	recht	diritto, dritto	rekta	rekt(i)	rekte	rect	прямой
3606	2	Quality	bent [aj]	gebogen, geknickt	gebogen	curvo; piegato	malrekta, kurbigita	curvi [= curved, bent]	kurve	kehmb	кривой
3610	3	Quality	pure, unadulterated, uncontaminated [aj]	rein	zuiver	puro	pura	pur(i)	pure	pur	чистый, без примесей
3611	2	Quality	clean [aj]	sauber	schoon	pulito	pura, neta		klin	kiest	чистый
3612	2	Quality	dirty, contra-clean [aj]	schmutzig	vuil	sporco	malpura	sordid(i)	gande	murdar	грязный
3620	2	Quality	wet [aj]	nass	nat	bagnato; umido	malseka		mokre	madh	мокрый
3621	2	Quality	dry [aj]	trocken	droog	asciutto; secco	seka	sik(i)	suhe	siuk	сухой
3625	2	Quality	open (not shut) [aj]	offen, geöffnet	open	aperto	malfermita, nefermita, aperta	aperti	ofni-ney	ghyan(-t/-en)	открытый
3626	2	Quality	closed, shut [aj]	geschlossen, verschlossen	gesloten	chiuso	fermita	klosat(i)	klosi-ney	clus/cluden	закрытый
3630	2	Quality	sharp, keen, pointy, acute [aj]	scharf, spitz	scherp	acuto; acuminato; appuntito; stretto	akra, akuta	akut(i)	agude	ak(ut)	острый
3631	2	Quality	dull, blunt (of little sharpness) [aj]	stumpf	stomp	{no general term}	malakra, malakuta	obtus(i)	tupe	stup	тупой
3635	2	Quality	soft, malleable, yielding to pressure [aj]	weich	zacht	morbido (with a soft surface); malleabile (said of metals)	mola	mol(i)	mole	mol	мягкий
3636	2	Quality	hard, firm, resistant to pressure [aj]	hart, fest	hard	duro	malmola, dura	solid(i)	twerde	kaurd	твёрдый
3637	2	Quality	flexible (easily able to bend) [aj]	biegsam	buigzaam, soepel	flessibile, pieghevole	fleksebla, nerigida	flektindi {*}	flexibile	flexible	гибкий, гнущийся
3638	2	Quality	stiff, rigid [aj]	starr, steif	stijf	duro, rigido	rigida, nefleksebla	rigid(i)	rigide	stip, rigid	жёсткий, негнущийся
3639	3	Quality	elastic (able to regain shape/size after deformation) [aj]	elastisch	elastisch, rekbaar	elastico	elasta	elasti	elastike	elastic	эластичный
3640	2	Quality	durable, resilient, robust, strong (in this sense) [aj]	beständig, robust	duurzaam, fors, robuust	forte, solido	fortika	robusti	masbute	durable	крепкий, прочный
3641	2	Quality	fragile, delicate [aj]	zerbrechlich	broos	fragile	malfortika, rompema, delikata	frajil	ruptishil	fragil	хрупкий
3645	2	Quality	sticky	klebrig							
3646	2	Quality	slippery	rutschig							
3650	3	Quality	weight (degree of heaviness or lightness)	Gewicht	gewicht	peso	pezeco	pondero	vega	vyige	вес
3651	2	Quality	heavy (of much weight) [aj]	schwer	zwaar	pesante	peza	grav(i)	grave	gwaur	тяжёлый
3652	2	Quality	light (of little weight) [aj]	leicht	licht	leggero	malpeza	lejer(i)	leve	legv	лёгкий
3655	2	Quality	solid (contra-hollow) [aj]	fest		solido, massiccio	solida, senkava		sin holika, nohole	plen	цельный, сплошной
3656	2	Quality	hollow [aj]	hohl	hol	cavo (with a sizeable hole); concavo (with an inflected surface)	kava		hole	kaul	полый
3660	3	Quality	snug (just large enough to contain X), tight (in this sense) [aj]	eng angeschmiegt	nauwsluitend	stretto, preciso	malloza, strikta	streti {?}	kel fiti hao	chifit	облегающий, обтягивающий
3661	3	Quality	loose (larger than needed to contain X), baggy [aj]	locker	flodderig	largo	loza, malstrikta	ampli {?}	tro chaure	slu(-t/-n)	мешковатый, просторный
3665	3	Quality	taut, tight, tense, strained [aj]	straff	strak	stretto	streĉita	tenset	tensi-ney	tens	тугой, натянутый
3666	3	Quality	slack, loose (contra-taut) [aj]	schlaff	los	largo	malstreĉita	laxi	laxe	slemb	расслабленный, нестянутый, вялый
3670	3	Quality	viscous, thick (of high viscosity) [aj]	zähflüssig	kleverig, taai, viskeus	denso (general); viscoso (technical jargon)	viskoza		viskose	viskeus	вязкий, тягучий
3671	3	Quality	runny, thin (of little viscosity) [aj]	wässrig		diluito	fluema, malviskoza		akwish	gauta	водянистый
3701	3	Matter	absorb [v]	aufsaugen	opnemen, absorberen, opzuigen	assorbire	sorbi	absorba	absorbi	absorb	впитывать, адсорбировать
3703	3	Matter	adhere (hold tightly to / stick to something) [v]	haften an	aankleven, vasthouden	aderire	algluiĝi	adhese	lipi, klingi	adglehmer	прилипать, приставать; цепляться
3705	3	Matter	beat (repeatedly hit), batter [v]	schlagen, prügeln	slaan	battere	batadi	bata	bati	bat	бить
3707	3	Matter	blow (move/cause to move as a current of gas) [v]	blasen, wehen	blazen	soffiare	blovi	sufla	fuki	blah	дуть
3709	3	Matter	boil [v]	sieden	koken	bollire	boli [vi], boligi [vt]	bolia	buli	yehs	кипеть, кипятить
3711	3	Matter	bounce, rebound [v]	aufprallen	stuiteren	rimbalzare	resalti		risalti	antskand	отскакивать
3713	2	Matter	break (into pieces) [v]	brechen, zerbrechen	breken	rompere	rompi, rompiĝi, frakasi	rupte, breche	rupti	rumep	разбить (на части)
3715	3	Matter	build (join materials to create), construct [v]	bauen	bouwen	costruire	konstrui	konstrukte {?}	bildi	strug	строить
3717	2	Matter	burn [v]	brennen	branden	bruciare [vti]	bruli [vi], bruligi [vt]	brula, insendia	jal	brand	гореть; жечь
3719	3	Matter	burst [v]	bersten	barsten	scoppiare	krevi [vi]	kreva	bangi	sprehng	лопнуть, треснуть, разорваться
3721	3	Matter	consume, deplete, expend, exhaust, use up [v]	verbrauchen	verbruiken, consumeren	consumare, finire	elĉerpi, konsumi	konsuma, spenda	spendi, konsumi	consump	расходовать, потреблят
3723	3	Matter	contain [v]	enthalten	bevatten	contenere	enhavi	kontena, inkluse	konteni	mathmoun	содержать
3725	3	Matter	crush (press on so as to break or re-shape) [v]	quetschen	verpletteren	schiacciare	frakasi, pisti, premegi	komprese {?}	krashi	treud	раздавить, задавить
3727	1	Matter	cut [v]	schneiden	snijden	tagliare	tranĉi	seka	kati	(s)kehrz	резать
3729	2	Matter	dig [v]	graben	graven	scavare	fosi		kavi	(s)kav	копать, рыть
3731	3	Matter	dissolve [v]	auflösen	oplossen	sciogliere	solvi [vt], solviĝi [vi]	dis(s)olu	solvi	dissolv	растворять(ся)
3733	3	Matter	evaporate [v]	verdunsten	verdampen	evaporare	vaporiĝi	vaporeska [vi], vaporisa [vt]	vapori	absteum	испарять(ся)
3735	3	Matter	explode [v]	explodieren	exploderen, ontploffen	esplodere	eksplodi [vi]	explose	explosi	explod	взрывать(ся)
3737	3	Matter	float [v]	flössen	drijven	galleggiare	flosi	flota	floti	flott	держаться на воде
3739	2	Matter	flow (travel in a current) [v]	fliessen, strömen	stromen, vloeien	scorrere	flui	flua	flui	sreu	течь
3741	2	Matter	fold [v]	falten	vouwen, plooien	piegare	faldi [vt]		pligi	plehc, klehng	складывать, сгибать
3743	3	Matter	freeze [v]	gefrieren	bevriezen	gelare [vt/i], congelare	frosti, glaciiĝi	frosta	frosti	frehs	заморозить
3745	2	Matter	grind [v]	mahlen	malen	macinare	mueli, grinci	mila	meli	mehl	молоть
3747	3	Matter	hang, suspend, dangle [v]	hangen	hangen, ophangen	appendere, sospendere	pendi, pendiĝi	penda	pendi	pend, hang	висеть, вешать
3749	1	Matter	hit, strike [v]	schlagen	treffen, raken	colpire	frapi	frapa	darbi	hei, plag	ударить
3751	3	Matter	melt [v]	schmeltzen	smelten	fondere (bring solid to liquid); sciogliere (dissolve X into Y)	fandi, fandiĝi	fuse	fa-likwe	smehld	таять
3753	2	Matter	mix, blend [v]	mischen	mengen, mixen	mescolare	miksi	mixa	mixi	mix, bland	смешивать
3755	3	Matter	pollute, contaminate [v]	beschmutzen	vervuilen, besmetten	inquinare, contaminare	polucii, polui	polu	mah-gande	pollue, contamine	загрязнять
3757	3	Matter	pour (cause to flow) [v]	giessen	gieten	versare	verŝi, elverŝi	versa	liti	gheu, vehrs	лить
3759	3	Matter	preserve, maintain (keep X in good condition) [v]	konservieren	conserveren, behoeden	conservare	konservi [vt]	preserva	preservi	preserve	сохранять, сберегать
3761	2	Matter	press (do pressure to; push upon with weight or force) [v]	drucken	drukken	premere	premi	prese	presi	pressem, waurg	давить, жать
3763	3	Matter	pry (move with a lever) [v]	mit Hebel heben	openbreken	sollevare {general for moving up; no specific verb for use of a lever}	prizi		drangi	drangh	поднимать рычагом
3765	2	Matter	pull (draw something toward oneself) [v]	ziehen	trekken	tirare	tiri, altiri	tira	tiri	trag	тянуть, тащить
3767	2	Matter	push (press on something in order to move it) [v]	schieben	duwen, stooten {archaic}	spingere	puŝi [vt]	pusha	pushi	pulg, pusc	толкать
3769	2	Matter	rot, decay [v]	verfaulen, vermodern	rotten, vergaan	marcire	putri	putri	putrifi	saup	гнить
3771	3	Matter	rub, abrade [v]	reiben	wrijven	grattare	froti, abrazii [vt]	frota	frikti	ghneih, tyehr	тереть
3773	2	Matter	shake [v]	schütteln	schudden	scuotere, agitare	skui [vt], skuiĝi, tremi [vi]	trembla	sheiki, tremi	(oi)scutt	трясти(сь); дрожать
3775	3	Matter	shoot (cause to rapidly go forth) [v]	schiessen	schieten	tirare	pafi, peli		shuti	strehl	стрелять
3777	3	Matter	sink [v]	sinken	zinken	affondare [vt/i]	subakviĝi, subakvigi, sinki	sinka	sinki	sehnk	погружаться
3779	3	Matter	spill (accidentally emit liquid) [v]	vergiessen	morsen	versare	misverŝi		misliti	sinekw	пролить (мимо), разлить
3781	3	Matter	spread (begin to cover or cause X to cover more area) [v]	aufstriechen	verspreiden, uitsmeren	spargere	disvastigi [vt]		extendi	extend, spehr	расширить, распространить
3783	3	Matter	stab, jab [v]	stechen	steken	pungere	piki [vt]		piki	dyehgw	вонзать
3785	3	Matter	stir, agitate [v]	umrühren	roeren	agitare	kirli, agaci [vt]	agita	muvi-mixi, sheiki	sreht	размешивать; взбалтывать
3787	2	Matter	suck [v]	saugen	zuigen	succhiare	suĉi		suki	seug	сосать
3789	3	Matter	sweep [v]	fegen	vegen	spazzare	balai [vt]	balaya	brumi	firsche	подметать
3791	2	Matter	tear, rip [v]	zerreissen	scheuren	strappare	ŝiri [vt]		tori	dehr	рвать, разрывать
3793	2	Matter	tie, bind [v]	binden, verbinden	binden	legare	bindi, ligi	liga	ligi	behnd	связывать
3795	2	Matter	trim, prune (cut off ragged edges) [v]	stutzen, beschneiden	bijknippen	tagliare (generic); marginare (books); potare (trees)	tondi [vt]	talia	kati	behrd	подрезать, подстригать
3797	2	Matter	wash [v]	waschen	wassen	lavare	lavi, purigi [vt]	lava	woshi	lav	мыть; стирать
3799	3	Matter	wrap [v]	wickeln	inpakken	avvolgere	volvi, envolvi, vindi	envelopa {?}	kuti	veulbh	заворачивать, обёртывать, закутывать
3801	3	Matter	acid(ic) [aj]	sauer	zuur	acido	acida	asidi	suan	acid	кислый, кислотный
3802	3	Matter	alkaline [aj]	alkalisch	alkalisch	alcalino	alkala	alkali	alkali-ney	alkalin	щелочной
3811	2	Matter	gentle, mild [aj]	sanft, mild	zacht	dolce	milda, afabla	{klementi = clement, merciful, lenient}	mule	mild	кроткий, мягкий
3812	2	Matter	violent, harsh [aj]	gewaltsam	geweldig	violento	perfort(em)a, malafabla	violent(i)	 	violent	неистовый, сильный, интенсивный
3815	3	Matter	atom	Atom	atoom	atomo	atomo	atome	atom	atom	атом
3816	3	Matter	molecule	Molekül	molekuul, molecule	molecola	molekulo	molekule	molekula	molecule	молекула
3820	3	Matter	energy	Energie	energie	energia	energio	energie	energia	energia	энергия
3821	1	Matter	fire	Feuer	vuur	fuoco	fajro	faire {in abstract}, insendie {= conflagration}	agni	ogwn, piurn	огонь
3822	3	Matter	force	Kraft	kracht	forza	forto	forse	forsa	force	сила
3823	3	Matter	stroke, jolt, blow of force	Schlag	slag	colpo	bato, frapo		darba	cutt	удар
3824	2	Matter	ability, capacity (to do something)	Fähigkeit	bekwaamheid	capacità	kapablo, povo	kapableso, kapablitate {*}	kapablitaa	makdour	способность
3825	2	Matter	strength (ability to exert physical power)	Kraft	sterkte, macht	forza	fort(ec)o	forteso			
3826	3	Matter	power	Macht, Leistung	kracht, macht	potenza	potenco, povo	potenteso	mahta, potensia	stieure	сила, мощность
3830	3	Matter	electricity	Elektrizität	elektriciteit	elettricità	elektro	elektreso	elektritaa	electricitat	электричество
3831	3	Matter	polarity (electric, magnetic, etc.)	Polarität	polariteit	polarità	poluseco	polaritate {*}	polaritaa	polaritat	полярность
3832	3	Matter	positive [aj]	Positiv	positief	positivo	pozitiva	positiv(i)	positive	positive	позитивный
3833	3	Matter	negative [aj]	Negativ	negatief	negativo	negativa	negativ(i)	negative	negative	негативный
3840	3	Matter	gravity	Schwerkraft	zwaartekracht	gravità	gravito, pezoforto	gravitatione	gravita	gravitat	гравитация
3841	3	Matter	magnet	Magnet	magneet	magnete	magneto	magnete	magnet	magnet	магнит
3842	2	Matter	balance, equilibrium	Gleichgewicht	evenwicht	equilibrio	ekvilibro	equilibre	balansa	tula ; equiliber	равновесие
3901	2	Event	happen, occur [v]	geschehen	gebeuren	accadere, succedere	okazi	eventa	eventi	wakye	происходить
3902	3	Event	chance, randomicity, luck	Zufall	kans	caso (generic); fortuna (good)	ŝanco	chanse	shansa	chance	шанс
3903	3	Event	accident (unintentional and unexpected event)	Unfall, Zufall	toeval	caso	hazardo (a chance occurence), akcidento (harmful chance occurence)	aksidente	kasu, aksidenta (buhao)		случай, несчастный случай
3904	3	Event	miracle	Wunder	wonderwerk, mirakel	miracolo	miraklo	mirakle	mirakla	miracle, kyudos	чудо
3905	3	Event	disaster, catastrophe	Unheil, Katastrophe	ramp, catastrofe	disastro, catastrofe	katastrofo	disastre, katastrofe	disasta, katastrofa	desaster, catastrophe	бедствие, катастрофа
3906	3	Event	condition, state, status	Zustand	toestand	condizione, stato	stato, kondiĉo	stando	stasa	stand	состояние
3907	3	Event	detail	Detail	detail	dettaglio	detal(aĵ)o	detale	detal	detayl	деталь
3908	3	Event	flaw, defect, imperfection	Fehler	fout, gebrek, vlek	difetto	difekto, malperfektaĵo	defekte	defekta	defect	изъян, дефект
3910	2	Event	certain, sure [aj]	sicher	zeker	sicuro	certa	serti	serte; sigure; zaruu-ney	yakin, wassic	уверенный; непременный
3911	2	Event	probable (likely to happen/be) [aj]	wahrscheinlich	waarschijnlijk	probabile	probabla	probabli	probable	probable	вероятный
3912	2	Event	unlikely, improbable [aj]								
