id	Definition
PWN:support.n.07	η ενέργεια του υποστηρίζω
PWN:support.v.01	βοηθώ ηθικά ή υλικά κάποιον ο οποίος έχει την ανάγκη μου
PWN:surface.n.01	το ορατό, εξωτερικό σύνολο των σημείων ενός σώματος, κυρίως στερεού, τα οποία ορίζουν την έκτασή του και το χωρίζουν από τον υπόλοιπο χώρο
PWN:surprise.v.01	προκαλώ σε κάποιον έκπληξη
PWN:surrender.v.01	υποκύπτω, θέτω τον εαυτό μου υπό την εξουσία άλλου
PWN:swallow.v.01	κατεβάζω κάτι στο στομάχι μέσα από το φάρυγγα
PWN:swan.n.01	μεγαλόσωμα νηκτικά πτηνά που ζουν σε αβαθείς λίμνες, με κύρια χαρακτηριστικά τον πολύ μακρύ λαιμό και το κατάλευκο φτέρωμα
PWN:sweep.v.06	καθαρίζω μία επιφάνεια με τη σκούπα
PWN:sweet.n.03	γενική ονομασία για κάθε γλυκό ή αντίστοιχο παρασκεύασμα
PWN:swim.v.01	κινούμαι στην επιφάνεια του νερού
PWN:swing.v.01	κάνω κάτι να κινείται πότε προς τη μια κατεύθυνση και πότε προς την άλλη, να κουνιέται πέρα-δώθε
PWN:sword.n.01	αγχέμαχο όπλο με μακριά λεπίδα
PWN:sword.n.01	αγχέμαχο όπλο με μακριά λεπίδα
PWN:syllable.n.01	μέρος της λέξης, που απαρτίζεται από απλό ή δίψηφο φωνήεν ή δίφθογγο, μόνο του ή σε συνδυασμό με ένα ή περισσότερα σύμφωνα
PWN:symbol.n.01	συμβατική γραφική παράσταση που έχει αποκτήσει μία συγκεκριμένη σημασία
PWN:syringe.n.01	όργανο το οποίο χρησιμεύει στη λήψη υγρών από το σώμα ή στην έγχυση στο σώμα φαρμάκων ή άλλων ουσιών σε υγρή μορφή και το οποίο έχει τη μορφή κυλινδρικού σωλήνα με βελόνα στη μια πλευρά και έμβολο στην άλλη που κινείται μέσα σε αυτόν και με το οποίο πιέζεται το υγρό, ώστε να διοχετευτεί στη βελόνα και μέσω αυτής στο σώμα
PWN:system.n.01	σύνολο από σώματα, πράγματα, έννοιες ή διαδικασίες που βρίσκονται σε αλληλεξάρτηση, έτσι ώστε κάθε μεταβολή στο ένα από αυτά να έχει επίδραση σε ένα ή σε όλα τα άλλα.
PWN:system.n.04	ένα σύνολο, σύστημα κανόνων ή μεθόδων που ρυθμίζουν την συμπεριφορά
PWN:table.n.02	έπιπλο που αποτελείται από μία οριζόντια επιφάνεια, στηριγμένη επάνω σε ένα ή σε περισσότερα (συνήθως τέσσερα) πόδια και που το χρησιμοποιούν για να τρωνε ή για να κάνουν διάφορες εργασίες
PWN:tail.n.01	η προέκταση της σπονδυλικής στήλης πολλών θηλαστικών, που εκτείνεται πέρα από τον κορμό του σώματος προς τα πίσω, και συνήθως είναι λεπτή, ευλύγιστη και μπορεί να καλύπτεται με τρίχες
PWN:take.v.04	πιάνω και φέρνω κοντά μου, παίρνω κάτι από τα χέρια κάποιου
PWN:talk.v.01	ανταλλάσσω σκέψεις, συζητώ με κάποιον, εκφράζω τις απόψεις μου, εκφράζω (κάτι) (χωρίς να χρησιμοποιώ το λόγο) (μτφ)
PWN:talk.v.02	"εκφράζομαι με τον προφορικό λόγο, αρθρώνω λόγο, π.χ. ""μιλώ ασυνάρτητα, μιλώ δυνατά, μιλώ αργά"""
PWN:tambourine.n.01	μικρό κρουστό μουσικό όργανο, που αποτελείται από στενό ξύλινο στρογγυλό πλαίσιο, το οποίο φέρει εξωτερικά στην περιφέρειά του μικρά κύμβαλα και στη μια του πλευρά έχει στερεωμένη δερμάτινη ή πλαστική μεμβράνη η οποία κρούεται με τα δάκτυλα ή τη παλάμη
PWN:tank.n.01	ερπυστριοφόρο πολεμικό όχημα με ισχυρή θωράκιση και αυτόματο οπλισμό
PWN:tape.n.01	μακρόστενη λωρίδα από χαρτί, ύφασμα ή άλλο υλικό που έχει διάφορες χρήσεις
PWN:tapir.n.01	μεγάλο νυκτόβιο θηλαστικό που ζει στην κεντρική Αμερική και στην ΝΑ Ασία. Έχει δύο μέτρα περίπου μήκος, κοντά πόδια και ρύγχος
PWN:taste.n.01	μία από τις πέντε αισθήσεις που βρίσκεται στο βλεννογόνο της γλώσσας και της στοματικής κοιλότητας
PWN:tax.n.01	η επιβολή φόρου, η υποχρέωση φυσικών ή νομικών προσώπων να καταβάλλουν φόρο στο δημόσιο
PWN:tea.n.01	ρόφημα που φτιάχνεται από τα αποξηραμένα φύλλα φυτού με βρασμό
PWN:teach.v.01	μεταδίδω γνώσεις σε κάποιον, κυρίως για δάσκαλο ή για καθηγητή που ακολουθώντας μια διδακτική μέθοδο μεταδίδει σε μαθητή συστηματοποιημένες γνώσεις από έναν τομέα της επιστήμης ή της τέχνης
PWN:teacher.n.01	πρόσωπο που διδάσκει επαγγελματικά, που έχει ως επάγγελμα τη διδασκαλία
PWN:team.n.01	ομάδα που αποτελείται από ορισμένο αριθμό προσώπων παικτών ή αθλητών που συνεργάζονται κατά τη διεξαγωγή ομαδικού αθλήματος, έχοντας ως αντίπαλο μια άλλη ομάδα
PWN:tear.n.01	διαφανής υφάλμυρη σταγόνα που εκκρίνεται από τους δακρυογόνους αδένες του ματιού
PWN:tear.v.01	προκαλώ απότομα τη διάσπαση ή το κόψιμο ενός πράγματος σε κομμάτια,χαλάω
PWN:technology.n.01	η πρακτική εφαρμογή των τεχνικών γνώσεων στους διάφορους κλάδους της βιομηχανίας
PWN:telephone.n.01	συσκευή που επιτρέπει την προφορική συνδιάλεξη μεταξύ δύο προσώπων που βρίσκονται σε απόσταση μεταξύ τους, πάνω στην οποία υπάρχει πίνακας με αριθμητικά στοιχεία από το 0 μέχρι το 9 (με τα οποία σχηματίζει κανείς τον αριθμό κλήσεως της αντίστοιχης συσκευής του προσώπου με το οποίο επιθυμεί να συνομιλήσει), καθώς και υποδοχές από όπου ακούμε (ακουστικό) τον συνομιλητή και μιλούμε προς αυτόν
PWN:telescope.n.01	όργανο οπτικής παρατηρήσεως μακρινών αντικειμένων σε μεγάλη απόσταση, αποτελείται από σωλήνα με μεγάλους φακούς στις δύο άκρες, όπου σχηματίζεται πραγματικό είδωλο του παρατηρούμενου αντικειμένου, το οποίο φαίνεται πιο μεγάλο και πιο κοντινό από ότι με γυμνό μάτι
PWN:television_receiver.n.01	συσκευή για τη λήψη των προγραμμάτων της τηλεόρασης
PWN:tell.v.03	περιγράφω ένα γεγονός ή μια σειρά γεγονότων
PWN:temper.n.02	χαρακτηριστική ή συνηθισμένη συναισθηματική κατάσταση (θετικά ή αρνητικά συναισθήματα, π.χ. κατήφεια, καλή διάθεση, κέφι)
PWN:temperature.n.01	ο βαθμός της θερμότητας ή του ψύχους του ατμοσφαιρικού αέρα που γίνεται αισθητός στο σώμα μας
PWN:temple.n.01	οικοδόμημα αφιερωμένο στη λατρεία μιας θεότητας
